"","SAN MIGUEL","27"
"","SAN MIGUEL","40"
"","SAN PABLO","07"
"","SAN PEDRO","19"
"","SAN QUENTIN","21"
"","SAN RAFAEL","21"
"","SAN RAMON","07"
"","SAN SIMEON","40"
"","SAN YSIDRO","37"
"","SAND CANYON","15"
"","SAND CITY","27"
"","SANDBERG","19"
"","SANDY KORNER","33"
"","SANDY VALLEY","36"
"","SANFORD","19"
"","SANGER","10"
"","SANTA ANA","30"
"","SANTA ANA HEIGHTS","30"
"","SANTA BARBARA","42"
"","SANTA CATALINA","19"
"","SANTA CLARA","43"
"","SANTA CLARITA","19"
"","SANTA CRUZ","44"
"","SANTA FE SPGS","19"
"","SANTA FE SPRINGS","19"
"","SANTA MARGAR","40"
"","SANTA MARGARITA","40"
"","SANTA MARIA","40"
"","SANTA MARIA","42"
"","SANTA MONICA","19"
"","SANTA NELLA","24"
"","SANTA PAULA","56"
"","SANTA RITA PARK","24"
"","SANTA RITA PK","24"
"","SANTA ROSA","49"
"","SANTA ROSA VA","56"
"","SANTA ROSA VALLEY","56"
"","SANTA SUSANA","56"
"","SANTA VENETIA","21"
"","SANTA WESTERN","19"
"","SANTA YNEZ","42"
"","SANTA YSABEL","37"
"","SANTEE","37"
"","SARATOGA","43"
"","SARATOGA HILLS","19"
"","SARATOGA HLS","19"
"","SATICOY","56"
"","SATTLEY","46"
"","SAUGUS","19"
"","SAUSALITO","21"
"","SAWYERS BAR","47"
"","SCHELLVILLE","49"
"","SCOTIA","12"
"","SCOTT BAR","47"
"","SCOTTS VALLEY","44"
"","SEACLIFF","44"
"","SEAL BEACH","30"
"","SEASCAPE","44"
"","SEASIDE","27"
"","SEBASTOPOL","49"
"","SEELEY","13"
"","SEIAD VALLEY","47"
"","SELMA","10"
"","SENECA","32"
"","SEPULVEDA","19"
"","SEQ NATL PK","54"
"","SEQUOIA NATIONAL PARK","54"
"","SERENE LAKES","29"
"","SEVEN OAKS","36"
"","SHADOW HILLS","17"
"","SHADOW HILLS","19"
"","SHADY GLEN","31"
"","SHAFTER","15"
"","SHANDON","40"
"","SHARON","20"
"","SHARP PARK","41"
"","SHASTA","45"
"","SHASTA DAM","45"
"","SHASTA LAKE","45"
"","SHAVER LAKE","10"
"","SHEEP RANCH","05"
"","SHELL BEACH","40"
"","SHELTER COVE","12"
"","SHERIDAN","31"
"","SHERIDAN","49"
"","SHERMAN OAKS","19"
"","SHERMAN VILLAGE","19"
"","SHERMAN VLG","19"
"","SHERWOOD VALLEY RANCHERIA","23"
"","SHINGLE SPGS","09"
"","SHINGLE SPRINGS","09"
"","SHINGLETOWN","45"
"","SHOSHONE","14"
"","SIERRA CITY","46"
"","SIERRA MADRE","19"
"","SIERRA VILLAGE","55"
"","SIERRAVILLE","46"
"","SIGNAL HILL","19"
"","SILVER FORK","09"
"","SILVER LAKE","03"
"","SILVER LAKE","19"
"","SILVER LAKES","36"
"","SILVERADO","30"
"","SIMI VALLEY","56"
"","SISQUOC","42"
"","SITES","06"
"","SKY VALLEY","33"
"","SKYFOREST","36"
"","SLEEPY VALLEY","19"
"","SLOUGHHOUSE","34"
"","SMARTSVILLE","29"
"","SMARTSVILLE","58"
"","SMILEY HEIGHTS","36"
"","SMITH RIVER","08"
"","SMITHFLAT","09"
"","SMOKE TREE","33"
"","SN BERNRDNO","36"
"","SN JUN BATSTA","35"
"","SN LUIS OBISP","40"
"","SNELLING","24"
"","SNOWLINE CAMP","09"
"","SODA SPRINGS","29"
"","SOLANA BEACH","37"
"","SOLANO BEACH","37"
"","SOLEDAD","27"
"","SOLVANG","42"
"","SOMERSET","09"
"","SOMES BAR","47"
"","SOMESBAR","47"
"","SOMIS","56"
"","SONOMA","49"
"","SONORA","55"
"","SOQUEL","44"
"","SOULSBYVILLE","55"
"","SOUTH","19"
"","SOUTH DOS PALOS","24"
"","SOUTH EL MONTE","19"
"","SOUTH GATE","19"
"","SOUTH LAGUNA","30"
"","SOUTH LAKE","15"
"","SOUTH LAKE TAHOE","09"
"","SOUTH MAIN","30"
"","SOUTH OROVILLE","04"
"","SOUTH PASADENA","19"
"","SOUTH SAN FRANCIS","41"
"","SOUTH SAN FRANCISCO","41"
"","SOUTH SAN GABRIEL","19"
"","SOUTHPORT","57"
"","SPANISH FLAT","28"
"","SPANISH RANCH","32"
"","SPAULDING","18"
"","SPG VALLEY LK","36"
"","SPRECKELS","27"
"","SPRING GARDEN","32"
"","SPRING HILL","29"
"","SPRING VALLEY","37"
"","SPRING VALLEY LAKE","36"
"","SPRINGVILLE","54"
"","SPRINGVILLE","56"
"","SQUAW VALLEY","10"
"","SQUAW VALLEY","31"
"","STALLION SPGS","15"
"","STALLION SPRINGS","15"
"","STANDARD","55"
"","STANDISH","18"
"","STANFORD","43"
"","STANFORD RANCH","31"
"","STANISLAUS","55"
"","STANTON","30"
"","STARLIGHT HILLS","19"
"","STATELINE","09"
"","STEVENSON RANCH","19"
"","STEVENSON RNH","19"
"","STEVINSON","24"
"","STEWARTS POINT","49"
"","STEWARTS POINT RANCHERIA","49"
"","STEWARTS PT","49"
"","STINSON BEACH","21"
"","STIRLING CITY","04"
"","STOCKTON","39"
"","STOCKTON BRM ZIP","39"
"","STONYFORD","06"
"","STORRIE","32"
"","STOVE PIPE WELLS","14"
"","STRATFORD","16"
"","STRATHMORE","54"
"","STRAWBERRY","09"
"","STRAWBERRY","21"
"","STRAWBERRY","55"
"","STRAWBERRY POINT","21"
"","STRAWBERRY VALLEY","58"
"","STRAWBRRY VLY","58"
"","STUDIO CITY","19"
"","SUGAR PINE","20"
"","SUGARLOAF","36"
"","SUISUN CITY","48"
"","SUISUN VALLEY","28"
"","SULPHUR BANK RANCHERIA","17"
"","SULTANA","54"
"","SUMMERLAND","42"
"","SUMMIT CITY","45"
"","SUN CITY","33"
"","SUN VALLEY","19"
"","SUN VILLAGE","19"
"","SUNKIST","30"
"","SUNLAND","19"
"","SUNNYBROOK","03"
"","SUNNYMEAD","33"
"","SUNNYVALE","43"
"","SUNOL","01"
"","SUNSET BEACH","30"
"","SUNSET VIEW","29"
"","SUNSET WHITNEY RANCH","31"
"","SURFSIDE","30"
"","SUSANVILLE","18"
"","SUTTER","51"
"","SUTTER CREEK","03"
"","SUTTER HILL","03"
"","SUTTER ISLAND","34"
"","SWALL MEADOWS","14"
"","SWANSBORO COUNTRY","09"
"","SWANSEA","14"
"","SWEET BRIER","45"
"","SWEETLAND","29"
"","SWEETLAND","46"
"","SYCAMORE","51"
"","SYLMAR","19"
"","TAFT","15"
"","TAHOE CITY","31"
"","TAHOE DONNER","29"
"","TAHOE PARADISE","09"
"","TAHOE PINES","31"
"","TAHOE VALLEY","09"
"","TAHOE VISTA","31"
"","TAHOMA","09"
"","TAHOMA","31"
"","TALMAGE","23"
"","TAMAL","21"
"","TAMALPAIS VALLEY","21"
"","TARA HILLS","07"
"","TARZANA","19"
"","TASSAJARA CANYON","40"
"","TASSAJARA HOT SPRINGS","27"
"","TAYLORSVILLE","29"
"","TAYLORSVILLE","32"
"","TECATE","37"
"","TECOPA","14"
"","TECOPA HOT SPRINGS","14"
"","TEHACHAPI","15"
"","TEHAMA","52"
"","TEMECULA","33"
"","TEMPLE CITY","19"
"","TEMPLETON","40"
"","TERMINAL ISLAND","19"
"","TERMO","18"
"","TERRA BELLA","54"
"","TERRA LINDA","21"
"","TEXTILE FINANCE","19"
"","THE CEDARS","29"
"","THE GEYSERS","49"
"","THE SEA RANCH","23"
"","THE SEA RANCH","49"
"","THERMAL","13"
"","THERMAL","33"
"","THERMALITO","04"
"","THORNTON","39"
"","THOUSAND OAKS","19"
"","THOUSAND OAKS","56"
"","THOUSAND PALMS","33"
"","THOUSAND PLMS","33"
"","THREE POINTS","19"
"","THREE RIVERS","54"
"","THREE ROCKS","10"
"","TIBURON","21"
"","TIERRA BUENA","51"
"","TIJUANA","37"
"","TIONESTA","47"
"","TIPTON","54"
"","TIVY VALLEY","10"
"","TOBIN","32"
"","TODD VALLEY","31"
"","TOLLHOUSE","10"
"","TOLUCA LAKE","19"
"","TOLUCA TER","19"
"","TOLUCA TERRACE","19"
"","TOMALES","21"
"","TONYVILLE","54"
"","TOPANGA","19"
"","TOPANGA CANYON","19"
"","TOPAZ","26"
"","TORRANCE","19"
"","TRABUCO","30"
"","TRABUCO CANYON","30"
"","TRABUCO CYN","30"
"","TRACY","39"
"","TRANQUILITY","10"
"","TRANQUILLITY","10"
"","TRAVER","54"
"","TRAVIS AIR FORCE BASE","48"
"","TREASURE ISLAND","38"
"","TRES PINOS","35"
"","TRINIDAD","12"
"","TRINITY CENTER","53"
"","TRINITY CTR","53"
"","TRONA","14"
"","TRONA","36"
"","TROPICO VILLAGE","15"
"","TROWBRIDGE","51"
"","TRUCKEE","29"
"","TRUCKEE","31"
"","TUJUNGA","19"
"","TULARE","54"
"","TULELAKE","25"
"","TULELAKE","47"
"","TUOLUMNE","55"
"","TUOLUMNE MDWS","22"
"","TUOLUMNE MEADOWS","22"
"","TUPMAN","15"
"","TURLOCK","24"
"","TURLOCK","50"
"","TUSTIN","30"
"","TUSTIN MCAS","30"
"","TWAIN","32"
"","TWAIN HARTE","55"
"","TWENTYNIN PLM","36"
"","TWENTYNINE PALMS","36"
"","TWIN BRIDGES","09"
"","TWIN PEAKS","36"
"","TWO ROCK RANCH STA","49"
"","TYLER","29"
"","UC BERKELEY","01"
"","UKIAH","23"
"","UNION CITY","01"
"","UNION HILL","29"
"","UNIVERSAL CITY","19"
"","UNIVERSAL CITY","37"
"","UNIVERSAL CTY","19"
"","UNKNOWN","99"
"","UPLAND","36"
"","UPPER LAKE","17"
"","V A HOSP","37"
"","VACAVILLE","48"
"","VAFB","42"
"","VAL VERDE","19"
"","VAL VERDE","33"
"","VAL VERDE PARK","19"
"","VALENCIA","19"
"","VALERIE","33"
"","VALINDA","19"
"","VALLE VISTA","33"
"","VALLECITO","05"
"","VALLEJO","28"
"","VALLEJO","48"
"","VALLEMAR","41"
"","VALLEY ACRES","15"
"","VALLEY CENTER","37"
"","VALLEY FORD","49"
"","VALLEY GLEN","19"
"","VALLEY HOME","50"
"","VALLEY OF ENCHANTMENT","36"
"","VALLEY SPGS","05"
"","VALLEY SPRINGS","05"
"","VALLEY VILLAGE","19"
"","VALLEY VLG","19"
"","VALYERMO","19"
"","VAN NUYS","19"
"","VANDENBERG AIR FORCE BASE","42"
"","VANDENBERG VILLAGE","42"
"","VANDENBRG AFB","42"
"","VENICE","19"
"","VENTURA","56"
"","VERDEMONT","36"
"","VERDI","46"
"","VERDUGO CITY","19"
"","VERMONT","19"
"","VERNALIS","39"
"","VERNON","19"
"","VERONA","51"
"","VERONA LANDING","51"
"","VETERANS ADM","19"
"","VETERANS ADMN","19"
"","VICTOR","39"
"","VICTORVILLE","36"
"","VIDAL","36"
"","VIDAL JUNCTION","36"
"","VIEW PARK","19"
"","VILLA GRANDE","49"
"","VILLA PARK","30"
"","VILLA VERONA","04"
"","VILLAGE","19"
"","VINA","52"
"","VINEBURG","49"
"","VINTON","32"
"","VIOLA","45"
"","VIRGILIA","32"
"","VIRNER","09"
"","VISALIA","54"
"","VISTA","37"
"","VISTA SANTA ROSA","33"
"","VOLCANO","03"
"","VOLCANOVILLE","09"
"","VORDEN","34"
"","W HOLLYWOOD","19"
"","W LOS ANGELES","19"
"","W MENLO PARK","41"
"","W SACRAMENTO","57"
"","W TOLUCA LAKE","19"
"","WAGNER","19"
"","WALKER","26"
"","WALKER","47"
"","WALKER LANDING","34"
"","WALLACE","05"
"","WALNUT","19"
"","WALNUT CREEK","07"
"","WALNUT GROVE","34"
"","WALNUT GROVE","48"
"","WALNUT GROVE","50"
"","WALNUT PARK","19"
"","WALSH STATION","34"
"","WARM SPRINGS","01"
"","WARM SPRINGS","19"
"","WARNER SPGS","37"
"","WARNER SPRINGS","37"
"","WASCO","15"
"","WASHINGTON","29"
"","WATERFORD","50"
"","WATSONVILLE","27"
"","WATSONVILLE","44"
"","WATTS","19"
"","WAUKENA","54"
"","WAWONA","22"
"","WEAVERVILLE","53"
"","WEED","47"
"","WEEDPATCH","15"
"","WEIMAR","31"
"","WEITCHPEC","12"
"","WELDON","15"
"","WENDEL","18"
"","WENTWORTH SPRINGS","09"
"","WEOTT","12"
"","WEST ADAMS","19"
"","WEST COVINA","19"
"","WEST HILLS","19"
"","WEST HOLLYWOOD","19"
"","WEST LANCASTER","33"
"","WEST LOS ANGELES","19"
"","WEST MENLO PARK","41"
"","WEST PITTSBURG","07"
"","WEST POINT","05"
"","WEST SACRAMENTO","57"
"","WEST SACTO","57"
"","WEST TOLUCA LAKE","19"
"","WEST TRUCKEE","29"
"","WESTCHESTER","19"
"","WESTHAVEN","12"
"","WESTHILLS","19"
"","WESTLAKE VILLAGE","19"
"","WESTLAKE VILLAGE","56"
"","WESTLAKE VLG","19"
"","WESTLAKE VLG","56"
"","WESTLEY","50"
"","WESTMINSTER","30"
"","WESTMORLAND","13"
"","WESTPORT","23"
"","WESTVERN","19"
"","WESTWOOD","18"
"","WESTWOOD","19"
"","WESTWOOD","32"
"","WHEATLAND","58"
"","WHISKEYTOWN","45"
"","WHITE ROCK","34"
"","WHITE WATER","33"
"","WHITETHORN","12"
"","WHITMORE","45"
"","WHITTIER","19"
"","WILBUR SPRINGS","06"
"","WILCOX","19"
"","WILDOMAR","33"
"","WILDWOOD","45"
"","WILDWOOD","53"
"","WILLAURA ESTATES","29"
"","WILLIAMS","06"
"","WILLITS","23"
"","WILLOW BROOK","19"
"","WILLOW CREEK","12"
"","WILLOW CREEK","53"
"","WILLOW RANCH","25"
"","WILLOW SPGS","15"
"","WILLOW SPRINGS","15"
"","WILLOWS","11"
"","WILMAR","19"
"","WILMINGTON","19"
"","WILSEYVILLE","05"
"","WILSHIRE-LA BREA","19"
"","WILSONA GARDENS","19"
"","WILSONIA","54"
"","WILTON","34"
"","WINCHESTER","33"
"","WINDSOR","49"
"","WINDSOR HILLS","19"
"","WINNETKA","19"
"","WINTERHAVEN","13"
"","WINTERS","57"
"","WINTON","24"
"","WISHON","20"
"","WITTER SPGS","17"
"","WITTER SPRINGS","17"
"","WLA","19"
"","WOFFORD HEIGHTS","15"
"","WOFFORD HTS","15"
"","WOODACRE","21"
"","WOODBRIDGE","39"
"","WOODCREST","33"
"","WOODFORDS","02"
"","WOODLAKE","54"
"","WOODLAND","57"
"","WOODLAND HILLS","19"
"","WOODLAND HLS","19"
"","WOODLEAF","58"
"","WOODSIDE","41"
"","WOODVILLE","54"
"","WOODY","15"
"","WRIGHTWOOD","36"
"","WYANDOTTE","04"
"","YALE","33"
"","YANKEE HILL","04"
"","YANKEE JIMS","31"
"","YERMO","36"
"","YETTEM","54"
"","YOLO","57"
"","YORBA LINDA","30"
"","YORKVILLE","23"
"","YOSEMITE","22"
"","YOSEMITE NATIONAL PARK","22"
"","YOSEMITE NTPK","22"
"","YOUNTVILLE","28"
"","YREKA","47"
"","YUBA CITY","51"
"","YUCAIPA","36"
"","YUCCA VALLEY","36"
"","ZAMORA","57"
"","ZENIA","53"
